Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date,DXY,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,BB_Width,Daily_Return,ROC,Close_Lag_7,SMA_7,Price_SMA7_Ratio
2018-02-16 00:00:00+00:00,10000.89,10323.37,9666.0,10159.98,38161.205974,2018-02-16 23:59:59.999000 UTC,381103299.2238848,405310,18313.004466,182947133.88868245,0,2018-02-16,89.0999984741211,52.4840323222506,-594.618010135524,-966.336213817976,9072.2885,11549.184397564324,6595.392602435676,54.603552291449375,0.01598885610029499,16.997623193212277,8683.92,9092.974285714286,1.1173439713738171
2018-02-17 00:00:00+00:00,10156.07,11075.07,10050.0,11039.55,41882.108407,2018-02-17 23:59:59.999000 UTC,446012696.1692673,413585,21147.624789,225229265.7256356,0,2018-02-17,89.0999984741211,57.78232350432623,-400.66157249045136,-853.2012855524712,9030.2685,11337.947313858414,6722.589686141586,51.10986044010573,0.08657202081106452,29.359923505796825,8533.98,9450.912857142857,1.1680935129622398
2018-02-18 00:00:00+00:00,11039.55,11274.0,10080.0,10383.43,61137.380728,2018-02-18 23:59:59.999000 UTC,649423311.3100228,537534,29593.863774,314511909.4893312,0,2018-02-18,89.0999984741211,53.031913516382595,-296.4755136803178,-741.8561311780405,8986.89,11154.315722113672,6819.464277886326,48.23527876971172,-0.05943358198477289,28.76468895866506,8063.88,9782.277142857143,1.0614532637302971
2018-02-19 00:00:00+00:00,10375.01,11250.0,10270.33,11153.0,40831.417131,2018-02-19 23:59:59.999000 UTC,443766562.68306607,366882,20619.877129,224193685.4379528,0,2018-02-19,89.0999984741211,57.45046985830955,-150.0794218640549,-623.5007893152434,9032.6645,11338.081917956883,6727.247082043119,51.04623155120799,0.07411520085366785,25.272380096596653,8903.0,10103.705714285714,1.103852419635568
2018-02-20 00:00:00+00:00,11147.11,11786.01,11100.59,11200.99,48153.354288,2018-02-20 23:59:59.999000 UTC,551573232.2429588,432197,24211.49181,277480902.01411927,0,2018-02-20,89.72000122070312,57.71760095961061,-29.843060220386178,-504.769243496272,9078.458999999999,11514.268738989475,6642.649261010523,53.661303950141225,0.004302878149376799,31.16066932868067,8539.9,10483.861428571428,1.0684030952063328
2018-02-21 00:00:00+00:00,11195.07,11304.03,10200.0,10437.6,68113.818754,2018-02-21 23:59:59.999000 UTC,731537130.492186,542340,32338.074002,347436564.666544,0,2018-02-21,90.08000183105467,52.112866418813596,3.8021012978206272,-403.0549745374535,9139.113,11645.831879755762,6632.3941202442375,54.856940268837086,-0.0681537971197188,10.45091053006406,9449.99,10624.948571428571,0.9823671079281864
2018-02-22 00:00:00+00:00,10439.02,10933.44,9679.0,9811.04,67060.166483,2018-02-22 23:59:59.999000 UTC,682006373.869588,506273,33029.297624,336067441.6325065,0,2018-02-22,89.75,47.99350299275052,-19.86305251324484,-326.4165901326118,9186.0135,11706.1281919557,6665.898808044297,54.86851705488354,-0.06002912546945649,-1.8904829856531218,10000.09,10597.941428571428,0.92574959638388
2018-02-23 00:00:00+00:00,9815.55,10435.0,9570.19,10131.04,57202.70237,2018-02-23 23:59:59.999000 UTC,571800753.4709765,467480,28031.011368,280171693.0729712,0,2018-02-23,89.87999725341797,50.16036854348164,-12.650702336579343,-263.6634125734053,9232.567500000001,11786.169872554308,6678.965127445694,55.31727490872517,0.03261631794386721,-0.2848430803997517,10159.98,10593.807142857142,0.9563172014917073
2018-02-24 00:00:00+00:00,10131.04,10496.97,9352.0,9694.51,40888.156299,2018-02-24 23:59:59.999000 UTC,405618586.64803785,337918,18646.870961,185164883.45171747,0,2018-02-24,89.87999725341797,47.26714158382027,-41.67873906612476,-219.2664778719492,9308.0525,11822.254591144423,6793.8504088555765,54.02208659962808,-0.043088369999526255,-12.183829956837002,11039.55,10401.658571428572,0.9320157870427532
2018-02-25 00:00:00+00:00,9694.51,9847.0,9274.8,9590.0,28373.517586,2018-02-25 23:59:59.999000 UTC,271286599.1260862,233567,13956.661533,133525539.44882144,0,2018-02-25,89.87999725341797,46.57451593490794,-72.28351155717974,-189.86988460899533,9440.553,11708.8875218208,7172.2184781792,48.05511969099267,-0.010780328247637083,-7.641309278340589,10383.43,10288.31142857143,0.9321257493593978
2018-02-26 00:00:00+00:00,9590.0,10444.32,9350.0,10324.0,34878.292756,2018-02-26 23:59:59.999000 UTC,347559259.73845184,285276,17045.768706,169936003.38761607,0,2018-02-26,89.81999969482422,51.90494923467563,-36.885159388550164,-159.27293956490632,9574.145999999999,11716.659629579983,7431.632370420015,44.75623475096336,0.07653806047966638,-7.432977674168385,11153.0,10169.882857142858,1.0151542692302395
2018-02-27 00:00:00+00:00,10321.0,10870.0,10121.0,10569.04,30705.385123,2018-02-27 23:59:59.999000 UTC,324295371.1414657,240542,15187.083738,160450471.4557678,0,2018-02-27,90.36000061035156,53.57041036023756,10.816286434603171,-125.25509436500444,9722.648,11702.515608428403,7742.780391571597,40.7269214812344,0.02373498643936478,-5.6419120095634305,11200.99,10079.604285714286,1.0485570366070212
2018-02-28 00:00:00+00:00,10584.33,11098.0,10300.0,10326.76,30800.983782,2018-02-28 23:59:59.999000 UTC,327914696.13067526,277886,14412.84633,153537202.10196504,0,2018-02-28,90.61000061035156,51.66539225258736,28.73877206317411,-94.45632107936873,9849.785,11632.07426862617,8067.4957313738305,36.189404512406504,-0.022923557863344324,-1.0619299455813611,10437.6,10063.77,1.026132353978678
2018-03-01 00:00:00+00:00,10325.64,11060.41,10240.0,10920.0,25092.55393,2018-03-01 23:59:59.999000 UTC,268172535.3811293,230428,12785.4045,136788817.23158327,0,2018-03-01,90.31999969482422,55.80923441681756,89.7770867629024,-57.60963951091451,9961.589,11717.657987538933,8205.520012461067,35.25680466317036,0.05744686620004713,11.30318498344721,9811.04,10222.192857142858,1.0682639383358477
2018-03-02 00:00:00+00:00,10923.36,11200.0,10770.0,11039.0,23910.71009,2018-03-02 23:59:59.999000 UTC,262936307.0078576,211691,11893.333632,130864918.8230748,0,2018-03-02,89.94000244140625,56.612775514586964,146.06890498333996,-16.87393061206362,10086.84,11773.723646906334,8399.956353093667,33.44721730306684,0.010897435897435859,8.962159857230837,10131.04,10351.901428571427,1.0663741416173234
2018-03-03 00:00:00+00:00,11038.99,11544.0,11015.01,11464.48,21287.15328,2018-03-03 23:59:59.999000 UTC,241749497.9024717,190444,10842.682784,123142920.22314858,0,2018-03-03,89.94000244140625,59.45177484664596,222.4490029625049,30.990656102850085,10256.87,11770.488378654283,8743.251621345718,29.514235408156335,0.03854334631760126,18.257446740474755,9694.51,10604.754285714285,1.0810698382181145
2018-03-04 00:00:00+00:00,11464.47,11565.0,11050.02,11515.0,17295.918653,2018-03-04 23:59:59.999000 UTC,194849579.1250208,168359,8197.401595,92437014.46393472,0,2018-03-04,89.94000244140625,59.788228694995134,283.7860141659821,81.5497277154765,10387.470000000001,11861.512258620838,8913.427741379164,28.381160352248173,0.004406654292213874,20.072992700729927,9590.0,10879.754285714285,1.058387873255541
2018-03-05 00:00:00+00:00,11515.0,11710.0,11415.01,11454.0,15144.231063,2018-03-05 23:59:59.999000 UTC,174866951.39806527,164318,7668.823714,88588986.3365785,0,2018-03-05,90.08000183105467,59.15002435232681,323.7419515571273,129.98817248380666,10533.175,11810.93673807953,9255.413261920468,24.26166351702181,-0.005297438124185816,10.945370011623403,10324.0,11041.182857142858,1.0373888511945148
2018-03-06 00:00:00+00:00,11455.0,11455.0,10555.48,10716.48,29515.572363,2018-03-06 23:59:59.999000 UTC,323842216.64859617,250306,13482.297196,147874120.62232068,0,2018-03-06,89.62000274658203,51.93215432687102,292.5235896663489,162.49525592031512,10596.4995,11774.929508892776,9418.069491107224,22.241873533666016,-0.06438973284442118,1.3950179013420205,10569.04,11062.245714285715,0.9687436237436676
2018-03-07 00:00:00+00:00,10716.48,10899.0,9389.31,9910.0,50647.67108,2018-03-07 23:59:59.999000 UTC,514808033.4879209,396721,24022.451231,244164771.36009568,0,2018-03-07,89.63999938964844,45.407123033662586,200.3965700691151,170.07551875007513,10591.994999999999,11780.158110915343,9403.831889084655,22.435114648663337,-0.07525605422676096,-4.035728534409633,10326.76,11002.70857142857,0.9006873112802356
2018-03-08 00:00:00+00:00,9910.0,10099.0,9060.0,9271.64,41109.473226,2018-03-08 23:59:59.999000 UTC,394641280.63843673,336514,20257.455838,194608716.9350392,0,2018-03-08,90.12000274658205,41.01434930527898,75.01025477134863,151.06246595432984,10547.578,11857.226873455791,9237.929126544208,24.833167831625264,-0.06441574167507569,-15.0948717948718,10920.0,10767.22857142857,0.8610980939517532
2018-03-09 00:00:00+00:00,9267.07,9410.0,8329.0,9227.0,64112.291407,2018-03-09 23:59:59.999000 UTC,567082901.1319405,462712,31166.414848,275735446.01075995,0,2018-03-09,90.08999633789062,40.71770138804824,-27.64273020292785,115.3214267228783,10456.9505,11865.035993774802,9048.8650062252,26.931092267765845,-0.004814682192147202,-16.41453030165776,11039.0,10508.371428571427,0.8780618445701796
2018-03-10 00:00:00+00:00,9230.0,9490.0,8667.07,8770.22,37180.012857,2018-03-10 23:59:59.999000 UTC,341210248.41481787,288066,17639.827276,161991786.13432977,0,2018-03-10,90.08999633789062,37.71195648497685,-144.19213176165977,63.41871502597069,10376.29,11965.192513019607,8787.387486980395,30.625638123445004,-0.049504714425056995,-23.50093506203509,11464.48,10123.477142857142,0.8663248680507009
2018-03-11 00:00:00+00:00,8770.22,9740.0,8450.0,9533.57,44325.973386,2018-03-11 23:59:59.999000 UTC,403491260.9275316,333367,21150.206944,192897625.6114657,0,2018-03-11,90.08999633789062,45.01664075564452,-172.96853319073307,16.141265382629943,10295.3185,11882.695385144487,8707.941614855512,30.836867944289192,0.08703886561568597,-17.207381676074686,11515.0,9840.415714285715,0.9688178098166874
2018-03-12 00:00:00+00:00,9533.57,9888.88,8780.0,9131.34,42230.77793,2018-03-12 23:59:59.999000 UTC,395562731.86503726,336642,19369.697756,181454623.85622355,0,2018-03-12,89.9000015258789,42.20781340253265,-225.62971911731984,-32.21293151736001,10191.836,11799.272431332825,8584.399568667173,31.543608655649997,-0.04219091064522518,-20.278156102671556,11454.0,9508.607142857143,0.9603236165729546
2018-03-13 00:00:00+00:00,9131.34,9474.0,8823.0,9150.0,40191.409358,2018-03-13 23:59:59.999000 UTC,367353984.7132836,342734,19856.457047,181534440.7752947,0,2018-03-13,89.66000366210938,42.387407164056896,-262.8286571610297,-78.33607664609396,10127.456,11792.47167698806,8462.44032301194,32.88122262862578,0.002043511686127042,-14.61748633879781,10716.48,9284.824285714287,0.9854790697631479
2018-03-14 00:00:00+00:00,9151.92,9333.78,7900.28,8170.0,49708.094108,2018-03-14 23:59:59.999000 UTC,426058009.75594646,399127,22883.329725,196344166.24842268,0,2018-03-14,89.69999694824219,36.05105609656253,-367.1545640937238,-136.09977413561995,10045.403999999999,11913.99974632289,8176.808253677107,37.20299843237548,-0.10710382513661199,-17.558022199798184,9910.0,9036.252857142857,0.9041358325361476
2018-03-15 00:00:00+00:00,8184.01,8430.0,7650.0,8240.98,52291.022277,2018-03-15 23:59:59.999000 UTC,422130717.47310126,400529,26414.160251,213358245.6744019,0,2018-03-15,90.13999938964844,36.78810414141297,-439.04506594590566,-196.6888324976771,9950.901,11977.141184330574,7924.660815669426,40.72475817678367,0.00868788249694008,-11.116264220785103,9271.64,8889.015714285715,0.927097022312128
2018-03-16 00:00:00+00:00,8240.98,8611.64,7900.0,8260.0,38815.409893,2018-03-16 23:59:59.999000 UTC,322355002.16519487,255807,20049.433993,166563494.40168035,0,2018-03-16,90.2300033569336,36.99764965850084,-488.8489056768649,-255.12084713351467,9879.175500000001,12034.112405011143,7724.23859498886,43.62584519348079,0.0023079779346630858,-10.480112712691016,9227.0,8750.872857142856,0.9439058405765565
